record_id,source,original_tag,review_reason,fuzzy_score,title,input_path
pathout:pathout::head_neck::parasitologymalariapfalciparum,pathout,UNRESOLVED_ROOT::Parasitology::Concept::Molecular_Genetics::Plasmodium_Falciparum,pathout_non_abpath_local_tag,,Pathology Outlines - Plasmodium falciparum,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::hematologyplasmodiumnonfalc,pathout,HEME::Other::Infectious::Plasmodium_Non_Falciparum,pathout_non_abpath_local_tag,,Pathology Outlines - Plasmodium non-falciparum,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::parasitologymalariapvivax,pathout,UNRESOLVED_ROOT::Parasitology::Infectious::Plasmodium_Non_Falciparum,pathout_non_abpath_local_tag,,Pathology Outlines - Plasmodium non-falciparum,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::transfusionmedplateletpheresis,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Concept::Classification::Plateletpheresis,pathout_non_abpath_local_tag,,Pathology Outlines - Plateletpheresis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelpneumatosis,pathout,GI::Small_Intestine::Congenital_Structural::Pneumatosis_Cystoides_Intestinalis,pathout_non_abpath_local_tag,,Pathology Outlines - Pneumatosis cystoides intestinalis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnspontine,pathout,Neuro::Non_Neoplastic::Concept::Classification::Pontine_And_Extrapontine_Myelinolysis,pathout_non_abpath_local_tag,,Pathology Outlines - Pontine and extrapontine myelinolysis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::forensicspostmortem,pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Laboratory_Operations::Postmortem_Changes,pathout_non_abpath_local_tag,,Pathology Outlines - Postmortem changes,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationprekallikreindef,pathout,UNRESOLVED_ROOT::Coagulation::Neoplastic::Malignant::Prekallikrein_Deficiency,pathout_non_abpath_local_tag,,Pathology Outlines - Prekallikrein deficiency,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartdilated,pathout,HN::Other::Concept::Molecular_Genetics::Primary_And_Secondary_Dilated_Cardiomyopathy,pathout_non_abpath_local_tag,,Pathology Outlines - Primary and secondary dilated cardiomyopathy,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyemucinouscarc,pathout,Skin::Appendageal_Neoplasm::Mucinous_carcinoma,pathout_non_abpath_local_tag,,Pathology Outlines - Primary cutaneous mucinous carcinoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::myeloproliferativemyelofibrosis,pathout,UNRESOLVED_ROOT::Heme::Neoplastic::Malignant::Primary_Myelofibrosis,pathout_non_abpath_local_tag,,Pathology Outlines - Primary myelofibrosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::salivaryglandstumorsgeneral,pathout,HN::Salivary_Gland::Neoplastic::Primary_Salivary_Gland_Neoplasms_General,pathout_non_abpath_local_tag,,Pathology Outlines - Primary salivary gland neoplasms-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnspml,pathout,Neuro::Infection::Infectious::Progressive_Multifocal_Leukoencephalopathy_PML_And_Other_Jc_Virus_Infections,pathout_non_abpath_local_tag,,Pathology Outlines - Progressive multifocal leukoencephalopathy (PML) and other JC virus infections,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspap,pathout,Molecular::Concept::Neoplastic::Malignant::Prostatic_Acid_Phosphatase_Pap,pathout_non_abpath_local_tag,,Pathology Outlines - Prostatic acid phosphatase (PAP),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartprostheticvalves,pathout,HN::Ear_Temporal_Bone::Concept::Management_Workup::Prosthetic_Valves,pathout_non_abpath_local_tag,,Pathology Outlines - Prosthetic valves,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationproteincdef,pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Protein_C_Deficiency,pathout_non_abpath_local_tag,,Pathology Outlines - Protein C deficiency,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationproteinsdef,pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Protein_S_Deficiency,pathout_non_abpath_local_tag,,Pathology Outlines - Protein S deficiency,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationprothrombingenemutation,pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Prothrombin_Gene_Mutation_G20210A_Hyperprothrombinemia,pathout_non_abpath_local_tag,,Pathology Outlines - Prothrombin gene mutation (G20210A) / hyperprothrombinemia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::syndromesprunebelly,pathout,UNRESOLVED_ROOT::Syndromes::Concept::Classification::Prune_Belly_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Prune belly syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitypseudoephyperplasia,pathout,HN::Oral_Cavity::Concept::Classification::Pseudoepitheliomatous_Hyperplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Pseudoepitheliomatous hyperplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelpseudomelanosis,pathout,GI::Small_Intestine::Neoplastic::Malignant::Pseudomelanosis_Duodeni,pathout_non_abpath_local_tag,,Pathology Outlines - Pseudomelanosis duodeni,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyepterygium,pathout,UNRESOLVED_ROOT::Eye::Concept::Laboratory_Operations::Pterygium,pathout_non_abpath_local_tag,,Pathology Outlines - Pterygium,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitypyostomatitisvegetans,pathout,HN::Other::Inflammatory::Pyostomatitis_Vegetans,pathout_non_abpath_local_tag,,Pathology Outlines - Pyostomatitis vegetans,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::informaticsqualitycontrolfordigpath,pathout,UNRESOLVED_ROOT::Pathology_Informatics::Concept::Laboratory_Operations::Quality_Control,pathout_non_abpath_local_tag,,Pathology Outlines - Quality control,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsret,pathout,Molecular::Solid::Concept::Molecular_Genetics::Ret,pathout_non_abpath_local_tag,,Pathology Outlines - RET,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsros1,pathout,Molecular::Concept::Neoplastic::ROS1,pathout_non_abpath_local_tag,,Pathology Outlines - ROS1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsrunx1,pathout,Molecular::Heme::Neoplastic::Malignant::RUNX1_RUNXT1,pathout_non_abpath_local_tag,,Pathology Outlines - RUNX1::RUNXT1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelradiationentero,pathout,GI::Small_Intestine::Inflammatory::Radiation_Enterocolitis,pathout_non_abpath_local_tag,,Pathology Outlines - Radiation enterocolitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnsradiationinjury,pathout,Neuro::Tumor::Depositional_Metabolic::Radiation_Injury,pathout_non_abpath_local_tag,,Pathology Outlines - Radiation injury,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelreactivenodular,pathout,GI::Small_Intestine::Inflammatory::Reactive_Nodular_Fibrous_Pseudotumor,pathout_non_abpath_local_tag,,Pathology Outlines - Reactive nodular fibrous pseudotumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::transfusionmedrbcalloimmunization,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Concept::Management_Workup::Red_Blood_Cell_Alloimmunization,pathout_non_abpath_local_tag,,Pathology Outlines - Red blood cell alloimmunization,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::transfusionmedrbcgenotyping,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Congenital_Structural::Red_Blood_Cell_Genotyping,pathout_non_abpath_local_tag,,Pathology Outlines - Red blood cell genotyping,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelrejection,pathout,GI::Small_Intestine::Inflammatory::Rejection,pathout_non_abpath_local_tag,,Pathology Outlines - Rejection,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillaresidualcyst,pathout,HN::Ear_Temporal_Bone::Congenital_Structural::Residual_Cyst,pathout_non_abpath_local_tag,,Pathology Outlines - Residual cyst,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::smallbowelsclerosingperitonitis,pathout,GI::Small_Intestine::Inflammatory::Retroperitoneal_Fibrosis_Sclerosing_Mesenteritis,pathout_non_abpath_local_tag,,Pathology Outlines - Retroperitoneal fibrosis / sclerosing mesenteritis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::kidneytumormalignantclearcellrhabdoid,pathout,GU::Kidney::Concept::Classification::Rhabdoid,pathout_non_abpath_local_tag,,Pathology Outlines - Rhabdoid,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::chemistryrheumatoidarthritis,pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Rheumatoid_Arthritis,pathout_non_abpath_local_tag,,Pathology Outlines - Rheumatoid arthritis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::larynxrhinosclerosis,pathout,HN::Larynx_Hypopharynx_Trachea::Congenital_Structural::Rhinosclerosis,pathout_non_abpath_local_tag,,Pathology Outlines - Rhinosclerosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::nasalrhinosporidiosis,pathout,HN::Sinonasal::Infectious::Rhinosporidiosis,pathout_non_abpath_local_tag,,Pathology Outlines - Rhinosporidiosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::labadminriskmanagement,pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Risk_Management,pathout_non_abpath_local_tag,,Pathology Outlines - Risk management,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainss100::eeffea46,pathout,Molecular::Infectious::Infectious::S100,pathout_non_abpath_local_tag,,Pathology Outlines - S100,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainss100,pathout,Molecular::Infectious::Infectious::S100_STAINSS100,pathout_non_abpath_local_tag,,Pathology Outlines - S100,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsdhb,pathout,Molecular::Concept::IHC_Markers::Sdhb_Succinate_Dehydrogenase,pathout_non_abpath_local_tag,,Pathology Outlines - SDHB (succinate dehydrogenase),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnstumortumorshhactivated,pathout,Neuro::Tumor::Concept::Laboratory_Operations::Shh_Activated,pathout_non_abpath_local_tag,,Pathology Outlines - SHH activated,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssmarca4brg1,pathout,Molecular::Concept::Neoplastic::Malignant::SMARCA4_BRG1,pathout_non_abpath_local_tag,,Pathology Outlines - SMARCA4 / BRG1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssox11::e7ef200b,pathout,Molecular::Concept::Neoplastic::Malignant::SOX11,pathout_non_abpath_local_tag,,Pathology Outlines - SOX11,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssox11,pathout,Molecular::Concept::Neoplastic::Malignant::SOX11_STAINSSOX11,pathout_non_abpath_local_tag,,Pathology Outlines - SOX11,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::fallopiantubessin,pathout,GYN::Fallopian_Tube::Tumor_Like::Salpingitis_Isthmica_Nodosa,pathout_non_abpath_local_tag,,Pathology Outlines - Salpingitis isthmica nodosa,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartsarcoidosis,pathout,HN::Ear_Temporal_Bone::Concept::Laboratory_Operations::Sarcoidosis,pathout_non_abpath_local_tag,,Pathology Outlines - Sarcoidosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeorbitschnabel,pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Schnabel_Cavernous_Degeneration,pathout_non_abpath_local_tag,,Pathology Outlines - Schnabel cavernous degeneration,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::spleensclerosingangiomatoid,pathout,HEME::Stroma_Derived::Splenic_Vascular::Sclerosing_Angiomatoid_Nodular_Transformation_of_Spleen,pathout_non_abpath_local_tag,,Pathology Outlines - Sclerosing angiomatoid nodular transformation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeeyelidseborrheickeratosis,pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Seborrheic_Keratosis,pathout_non_abpath_local_tag,,Pathology Outlines - Seborrheic keratosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillasecondaryosteo,pathout,HN::Ear_Temporal_Bone::Inflammatory::Secondary_Chronic,pathout_non_abpath_local_tag,,Pathology Outlines - Secondary chronic,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::chemistrysensitivityspecificity,pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Classification::Sensitivity_And_Specificity,pathout_non_abpath_local_tag,,Pathology Outlines - Sensitivity and specificity,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::jointssuppurativearthritis,pathout,HN::Other::Inflammatory::Septic_Arthritis,pathout_non_abpath_local_tag,,Pathology Outlines - Septic arthritis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::fallopianserousborderlinetumor,pathout,GYN::Fallopian_Tube::Borderline_Serous::Serous_Borderline_Tumor_of_the_Fallopian_Tube,pathout_non_abpath_local_tag,,Pathology Outlines - Serous borderline tumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsserumamyloida,pathout,Molecular::Solid::Depositional_Metabolic::Serum_Amyloid_A_Saa,pathout_non_abpath_local_tag,,Pathology Outlines - Serum amyloid A (SAA),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::chemistryfreelightchains,pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Neoplastic::Malignant::Serum_Free_Light_Chain_Test,pathout_non_abpath_local_tag,,Pathology Outlines - Serum free light chain test,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::autopsysharpforce,pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Molecular_Genetics::Sharp_Force_Injuries,pathout_non_abpath_local_tag,,Pathology Outlines - Sharp force injuries,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::microbiologyshigella,pathout,UNRESOLVED_ROOT::Microbiology::Infectious::Shigella,pathout_non_abpath_local_tag,,Pathology Outlines - Shigella,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::salivaryglandssialadenitis,pathout,HN::Salivary_Gland::Infectious::Sialadenitis_Infectious,pathout_non_abpath_local_tag,,Pathology Outlines - Sialadenitis-infectious,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::transfusionmedsicklecell,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Concept::Molecular_Genetics::Sickle_Cell_Disease,pathout_non_abpath_local_tag,,Pathology Outlines - Sickle cell disease,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyesilica,pathout,UNRESOLVED_ROOT::Eye::Concept::Molecular_Genetics::Silica_Granuloma,pathout_non_abpath_local_tag,,Pathology Outlines - Silica granuloma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cytopathologyfnasmearmaking,pathout,HN::Ear_Temporal_Bone::Concept::IHC_Markers::Smear_Preparation,pathout_non_abpath_local_tag,,Pathology Outlines - Smear preparation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitysmokelesstobacco,pathout,HN::Oral_Cavity::Neoplastic::Smokeless_Tobacco_Keratosis,pathout_non_abpath_local_tag,,Pathology Outlines - Smokeless tobacco keratosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssmmhc,pathout,Molecular::Heme::Concept::Classification::Smooth_Muscle_Myosin_Heavy_Chain_Smmhc,pathout_non_abpath_local_tag,,Pathology Outlines - Smooth muscle myosin heavy chain / SMMHC,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssatb2::b80b8615,pathout,Molecular::Heme::Neoplastic::Special_At_Rich_Sequence_Binding_Protein_2_SATB2,pathout_non_abpath_local_tag,,Pathology Outlines - Special AT-rich sequence-binding protein 2 (SATB2),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainssatb2,pathout,Molecular::Heme::Neoplastic::Special_At_Rich_Sequence_Binding_Protein_2_SATB2_STAINSSATB2,pathout_non_abpath_local_tag,,Pathology Outlines - Special AT-rich sequence-binding protein 2 (SATB2),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::spleensplenectomy,pathout,HEME::Other::Concept::Molecular_Genetics::Splenectomy_Rupture_And_Splenosis,pathout_non_abpath_local_tag,,"Pathology Outlines - Splenectomy, rupture & splenosis",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityspongioticginghyper,pathout,HN::Oral_Cavity::Concept::Classification::Spongiotic_Gingival_Hyperplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Spongiotic gingival hyperplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitystafnedefect,pathout,HN::Oral_Cavity::Concept::Classification::Stafne_Defect,pathout_non_abpath_local_tag,,Pathology Outlines - Stafne defect,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::fallopiantubesstaging,pathout,GYN::Fallopian_Tube::Concept::Staging::Staging,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityheadneckstagingfeatures,pathout,HN::Oral_Cavity::Concept::Staging::Staging_Features,pathout_non_abpath_local_tag,,Pathology Outlines - Staging features,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::nasalcavitystagingterminology,pathout,HN::Sinonasal::Concept::Staging::Staging_Terminology,pathout_non_abpath_local_tag,,Pathology Outlines - Staging terminology,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::ampullatnmamp,pathout,GI::Pancreas::Neoplastic::Malignant::Staging_Ampulla_Carcinoma,pathout_non_abpath_local_tag,,Pathology Outlines - Staging-ampulla carcinoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
