record_id,source,original_tag,rejection_reason,title,input_path
textbooks:tbchunk:derm_elston:derm_elston_p0390_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0390_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0391_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0391_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0392_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0392_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0394_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0394_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0401_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0403_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0404_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0406_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0407_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0408_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0408_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0409_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0409_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0410_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0448_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_elston:derm_elston_p0448_fig002_caption,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Elston,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0095_c001,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0095_c002,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0100_c001,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0100_c002,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0100_c003,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0109_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0172_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0172_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0175_c001,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0175_c002,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0179_c001,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0179_c002,textbooks,Skin::Neoplastic::Epithelial::Malignant::Squamous_Cell_Carcinoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0202_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0218_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0218_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0219_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0250_c001,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0250_fig001_caption,textbooks,Skin::Neoplastic::Epithelial::Benign::Seborrheic_Keratosis,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0278_c002,textbooks,Skin::Inflammatory::Vasculitis::Urticaria,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0434_c001,textbooks,Skin::Neoplastic::Melanocytic::Malignant::Malignant_Melanoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0434_fig001_caption,textbooks,Skin::Neoplastic::Melanocytic::Malignant::Malignant_Melanoma,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0707_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0713_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0713_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0714_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0715_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0716_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0716_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0717_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0718_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0718_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0719_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0719_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0720_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0721_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0722_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0722_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0757_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0757_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0758_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0759_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0760_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0760_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0761_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0762_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0763_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0788_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0788_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0789_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0789_c002,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0790_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0790_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0791_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0792_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0793_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0793_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0794_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0795_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0795_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0796_fig001_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0796_fig002_caption,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
textbooks:tbchunk:derm_levers:derm_levers_p0797_c001,textbooks,Skin::Inflammatory::Granulomatous,textbook_lecture_non_abpath_or_generated_tag,Derm Levers,data/curriculum_map_v0_2/textbook_primary_tagged_chunks_v1.jsonl
